State,County,LifeExpectancy,LifeExpectancyStandardError
Louisiana,"St. James Parish, LA",76.51,1.91
Louisiana,"St. John the Baptist Parish, LA",74.99,2.01
Louisiana,"St. Landry Parish, LA",74.67,1.73
Louisiana,"St. Martin Parish, LA",75.46,1.58
Louisiana,St. Mary Parish,,
Louisiana,"St. Mary Parish, LA",74.01,1.64
Louisiana,St. Tammany Parish,,
Louisiana,"St. Tammany Parish, LA",77.59,1.51
Louisiana,"Tangipahoa Parish, LA",74.7,1.7
Louisiana,"Tensas Parish, LA",80.25,2.72
Louisiana,Terrebonne Parish,,
Louisiana,"Terrebonne Parish, LA",74.66,1.83
Louisiana,"Union Parish, LA",73.68,1.5
Louisiana,Vermilion Parish,,
Louisiana,"Vermilion Parish, LA",76.45,1.47
Louisiana,"Vernon Parish, LA",76.58,1.47
Louisiana,"Washington Parish, LA",73.21,1.52
Louisiana,"Webster Parish, LA",75.08,2.03
Louisiana,"West Baton Rouge Parish, LA",76.62,1.74
Louisiana,"West Carroll Parish, LA",75.47,1.18
Louisiana,"West Feliciana Parish, LA",77.15,1.66
Louisiana,"Winn Parish, LA",73.95,1.56
Maine,"Androscoggin County, ME",76.93,2.07
Maine,"Aroostook County, ME",77.76,1.95
Maine,Cumberland County,,
Maine,"Cumberland County, ME",80.1,2.05
Maine,"Franklin County, ME",78.17,1.76
Maine,Hancock County,,
Maine,"Hancock County, ME",79.85,1.88
Maine,"Kennebec County, ME",77.82,1.91
Maine,Knox County,,
Maine,"Knox County, ME",78.85,1.54
Maine,Lincoln County,,
Maine,"Lincoln County, ME",79.01,1.56
Maine,"Oxford County, ME",78.92,2.05
Maine,"Penobscot County, ME",77.13,1.92
Maine,"Piscataquis County, ME",76.6,1.78
Maine,Sagadahoc County,,
Maine,"Sagadahoc County, ME",79.89,1.71
Maine,"Somerset County, ME",76.67,2.0
Maine,"Waldo County, ME",78.89,1.49
Maine,Washington County,,
Maine,"Washington County, ME",76.35,1.8
Maine,York County,,
Maine,"York County, ME",79.07,1.96
Maryland,"Allegany County, MD",76.32,1.54
Maryland,Anne Arundel County,,
Maryland,"Anne Arundel County, MD",78.87,1.79
Maryland,"Baltimore County, MD",78.08,1.75
Maryland,"Baltimore city, MD",73.04,2.01
Maryland,Calvert County,,
Maryland,"Calvert County, MD",80.74,2.04
Maryland,"Caroline County, MD",75.83,1.62
Maryland,"Carroll County, MD",78.49,1.73
Maryland,"Cecil County, MD",76.68,1.65
Maryland,Charles County,,
Maryland,"Charles County, MD",79.67,2.05
Maryland,Dorchester County,,
Maryland,"Dorchester County, MD",77.61,1.55
Maryland,"Frederick County, MD",80.04,1.9
Maryland,"Garrett County, MD",78.01,1.51
Maryland,"Harford County, MD",78.81,1.8
Maryland,"Howard County, MD",81.71,2.11
Maryland,Kent County,,
Maryland,"Kent County, MD",78.86,1.56
Maryland,"Montgomery County, MD",83.01,2.16
Maryland,"Prince George's County, MD",79.61,2.15
Maryland,Queen Anne's County,,
Maryland,"Queen Anne's County, MD",79.17,1.92
Maryland,Somerset County,,
Maryland,"Somerset County, MD",74.87,1.64
Maryland,St. Mary's County,,
Maryland,"St. Mary's County, MD",80.75,2.09
Maryland,Talbot County,,
Maryland,"Talbot County, MD",80.17,1.72
Maryland,"Washington County, MD",76.16,1.54
Maryland,"Wicomico County, MD",76.94,1.7
Maryland,Worcester County,,
Maryland,"Worcester County, MD",77.91,1.81
Massachusetts,Barnstable County,,
Massachusetts,"Barnstable County, MA",80.43,1.71
Massachusetts,"Berkshire County, MA",80.25,1.86
Massachusetts,Bristol County,,
Massachusetts,"Bristol County, MA",78.49,1.76
Massachusetts,Dukes County,,
Massachusetts,"Dukes County, MA",81.28,1.69
Massachusetts,Essex County,,
Massachusetts,"Essex County, MA",80.59,1.82
Massachusetts,"Franklin County, MA",80.88,1.67
Massachusetts,"Hampden County, MA",78.61,1.72
Massachusetts,"Hampshire County, MA",81.62,1.72
Massachusetts,"Middlesex County, MA",81.7,1.81
Massachusetts,Nantucket County,,
Massachusetts,"Nantucket County, MA",81.85,1.82
Massachusetts,"Norfolk County, MA",81.46,1.67
Massachusetts,Plymouth County,,
Massachusetts,"Plymouth County, MA",79.95,1.78
Massachusetts,Suffolk County,,
Massachusetts,"Suffolk County, MA",79.63,2.16
Massachusetts,"Worcester County, MA",79.74,1.74
Michigan,Alcona County,,
Michigan,"Alcona County, MI",76.47,1.41
Michigan,Alger County,,
Michigan,"Alger County, MI",81.2,1.93
Michigan,Allegan County,,
Michigan,"Allegan County, MI",79.58,1.63
Michigan,Alpena County,,
Michigan,"Alpena County, MI",77.26,1.81
Michigan,Antrim County,,
Michigan,"Antrim County, MI",80.07,1.75
Michigan,Arenac County,,
Michigan,"Arenac County, MI",77.0,1.54
Michigan,Baraga County,,
Michigan,"Baraga County, MI",76.2,0.99
Michigan,"Barry County, MI",79.36,1.4
Michigan,Bay County,,
Michigan,"Bay County, MI",77.02,1.44
Michigan,Benzie County,,
Michigan,"Benzie County, MI",78.7,1.41
Michigan,Berrien County,,
Michigan,"Berrien County, MI",76.83,1.71
Michigan,"Branch County, MI",77.19,1.38
Michigan,"Calhoun County, MI",76.27,1.59
Michigan,"Cass County, MI",77.87,1.32
Michigan,Charlevoix County,,
Michigan,"Charlevoix County, MI",79.31,1.76
Michigan,Cheboygan County,,
Michigan,"Cheboygan County, MI",79.16,1.72
Michigan,Chippewa County,,
Michigan,"Chippewa County, MI",78.06,1.8
Michigan,"Clare County, MI",75.19,1.66
Michigan,"Clinton County, MI",79.9,1.61
Michigan,"Crawford County, MI",78.2,1.83
Michigan,Delta County,,
Michigan,"Delta County, MI",79.87,1.81
Michigan,"Dickinson County, MI",79.9,1.62
Michigan,"Eaton County, MI",78.81,1.6
Michigan,Emmet County,,
Michigan,"Emmet County, MI",80.07,1.4
Michigan,"Genesee County, MI",75.29,1.82
Michigan,"Gladwin County, MI",76.4,1.55
Michigan,Gogebic County,,
Michigan,"Gogebic County, MI",77.41,1.51
Michigan,Grand Traverse County,,
Michigan,"Grand Traverse County, MI",79.96,1.36
Michigan,"Gratiot County, MI",78.11,1.21
Michigan,"Hillsdale County, MI",77.63,1.28
Michigan,Houghton County,,
Michigan,"Houghton County, MI",78.76,1.4
Michigan,Huron County,,
Michigan,"Huron County, MI",77.86,1.31
Michigan,"Ingham County, MI",77.95,1.74
Michigan,"Ionia County, MI",78.53,1.51
Michigan,Iosco County,,
Michigan,"Iosco County, MI",76.05,1.87
Michigan,"Iron County, MI",81.36,2.03
Michigan,"Isabella County, MI",78.43,1.5
Michigan,"Jackson County, MI",77.12,1.43
Michigan,"Kalamazoo County, MI",78.93,1.57
Michigan,"Kalkaska County, MI",76.74,1.47
Michigan,"Kent County, MI",79.67,1.88
Michigan,Keweenaw County,,
Michigan,"Keweenaw County, MI",82.7,1.8
Michigan,"Lake County, MI",78.35,1.69
Michigan,"Lapeer County, MI",77.99,1.48
Michigan,Leelanau County,,
Michigan,"Leelanau County, MI",82.68,1.46
Michigan,"Lenawee County, MI",77.95,1.5
Michigan,"Livingston County, MI",79.34,1.9
Michigan,Luce County,,
Michigan,"Luce County, MI",81.5,1.68
Michigan,Mackinac County,,
Michigan,"Mackinac County, MI",81.94,2.1
Michigan,Macomb County,,
Michigan,"Macomb County, MI",77.12,1.71
Michigan,Manistee County,,
Michigan,"Manistee County, MI",77.78,1.45
Michigan,Marquette County,,
Michigan,"Marquette County, MI",78.95,1.85
Michigan,Mason County,,
Michigan,"Mason County, MI",77.96,1.31
Michigan,"Mecosta County, MI",77.8,1.48
Michigan,Menominee County,,
Michigan,"Menominee County, MI",82.17,1.86
Michigan,"Midland County, MI",79.84,1.77
Michigan,"Missaukee County, MI",78.1,1.18
Michigan,Monroe County,,
Michigan,"Monroe County, MI",77.1,1.65
Michigan,"Montcalm County, MI",78.68,1.28
Michigan,"Montmorency County, MI",76.56,2.04
Michigan,Muskegon County,,
Michigan,"Muskegon County, MI",76.96,1.55
Michigan,"Newaygo County, MI",78.05,1.27
Michigan,"Oakland County, MI",78.96,1.81
Michigan,Oceana County,,
Michigan,"Oceana County, MI",79.23,1.45
Michigan,"Ogemaw County, MI",75.97,1.5
Michigan,Ontonagon County,,
Michigan,"Ontonagon County, MI",80.63,1.95
Michigan,"Osceola County, MI",78.3,1.23
Michigan,"Oscoda County, MI",76.5,2.09
Michigan,"Otsego County, MI",78.47,1.45
Michigan,Ottawa County,,
Michigan,"Ottawa County, MI",80.97,1.74
Michigan,Presque Isle County,,
Michigan,"Presque Isle County, MI",77.82,1.66
Michigan,"Roscommon County, MI",76.31,1.72
Michigan,"Saginaw County, MI",76.41,1.87
Michigan,Sanilac County,,
Michigan,"Sanilac County, MI",78.73,1.36
Michigan,Schoolcraft County,,
Michigan,"Schoolcraft County, MI",79.6,1.33
Michigan,"Shiawassee County, MI",77.36,1.45
Michigan,St. Clair County,,
Michigan,"St. Clair County, MI",76.18,1.72
Michigan,"St. Joseph County, MI",76.63,1.52
Michigan,Tuscola County,,
Michigan,"Tuscola County, MI",78.22,1.35
Michigan,Van Buren County,,
Michigan,"Van Buren County, MI",78.31,1.42
Michigan,"Washtenaw County, MI",79.59,1.88
Michigan,Wayne County,,
Michigan,"Wayne County, MI",74.46,1.96
Michigan,"Wexford County, MI",77.09,1.57
Minnesota,"Aitkin County, MN",79.48,1.42
Minnesota,"Anoka County, MN",80.14,2.24
Minnesota,"Becker County, MN",80.35,1.78
Minnesota,"Beltrami County, MN",78.71,1.74
Minnesota,"Benton County, MN",79.71,1.61
Minnesota,"Big Stone County, MN",78.23,1.2
Minnesota,"Blue Earth County, MN",80.37,1.83
Minnesota,"Brown County, MN",81.31,1.67
Minnesota,"Carlton County, MN",77.81,1.22
Minnesota,"Carver County, MN",82.37,2.03
Minnesota,"Cass County, MN",79.76,1.71
Minnesota,"Chippewa County, MN",80.08,1.81
Minnesota,"Chisago County, MN",80.28,1.56
Minnesota,"Clay County, MN",79.89,1.79
Minnesota,"Clearwater County, MN",79.17,1.45
Minnesota,Cook County,,
Minnesota,"Cook County, MN",81.4,1.76
Minnesota,"Cottonwood County, MN",80.0,1.77
Minnesota,"Crow Wing County, MN",80.22,1.75
Minnesota,"Dakota County, MN",80.68,2.01
Minnesota,"Dodge County, MN",81.68,1.56
Minnesota,"Douglas County, MN",81.73,1.77
Minnesota,"Faribault County, MN",81.2,1.83
Minnesota,"Fillmore County, MN",82.53,1.36
Minnesota,"Freeborn County, MN",81.61,1.93
Minnesota,"Goodhue County, MN",80.83,1.21
Minnesota,"Grant County, MN",84.9,1.91
Minnesota,"Hennepin County, MN",80.32,2.02
Minnesota,"Houston County, MN",82.88,1.58
Minnesota,"Hubbard County, MN",82.17,1.84
Minnesota,"Isanti County, MN",80.91,1.73
Minnesota,"Itasca County, MN",79.89,1.68
Minnesota,"Jackson County, MN",84.75,2.04
Minnesota,"Kanabec County, MN",80.22,1.48
Minnesota,"Kandiyohi County, MN",81.42,1.5
Minnesota,"Kittson County, MN",79.95,1.4
Minnesota,"Koochiching County, MN",78.75,1.79
Minnesota,"Lac qui Parle County, MN",79.17,1.15
Minnesota,Lake County,,
Minnesota,"Lake County, MN",79.7,1.48
Minnesota,"Lake of the Woods County, MN",83.35,2.79
Minnesota,"Le Sueur County, MN",81.35,1.55
Minnesota,"Lincoln County, MN",81.3,1.37
Minnesota,"Lyon County, MN",80.03,1.34
Minnesota,"Mahnomen County, MN",77.2,2.2
Minnesota,"Marshall County, MN",85.35,2.51
Minnesota,"Martin County, MN",81.3,1.85
Minnesota,"McLeod County, MN",82.19,1.61
Minnesota,"Meeker County, MN",80.67,1.2
Minnesota,"Mille Lacs County, MN",77.43,1.47
Minnesota,"Morrison County, MN",81.98,1.81
Minnesota,"Mower County, MN",80.73,1.45
Minnesota,"Murray County, MN",81.4,2.01
Minnesota,"Nicollet County, MN",81.6,1.77
Minnesota,"Nobles County, MN",82.08,1.64
Minnesota,"Norman County, MN",78.17,1.47
Minnesota,"Olmsted County, MN",81.3,1.95
Minnesota,"Otter Tail County, MN",80.98,1.57
Minnesota,"Pennington County, MN",80.02,1.89
Minnesota,"Pine County, MN",79.69,1.52
Minnesota,"Pipestone County, MN",80.06,1.75
Minnesota,"Polk County, MN",78.39,1.68
Minnesota,"Pope County, MN",82.45,1.97
Minnesota,"Ramsey County, MN",79.53,1.95
Minnesota,"Red Lake County, MN",80.8,1.87
Minnesota,"Redwood County, MN",80.68,1.64
Minnesota,"Renville County, MN",78.62,1.25
Minnesota,"Rice County, MN",81.32,1.84
Minnesota,"Rock County, MN",78.73,1.02
Minnesota,"Roseau County, MN",82.32,2.15
Minnesota,"Scott County, MN",80.81,1.73
Minnesota,"Sherburne County, MN",80.74,1.95
Minnesota,"Sibley County, MN",80.82,1.34
Minnesota,St. Louis County,,
Minnesota,"St. Louis County, MN",78.25,1.81
Minnesota,"Stearns County, MN",81.92,1.85
Minnesota,"Steele County, MN",82.61,1.85
Minnesota,"Stevens County, MN",83.67,1.87
Minnesota,"Swift County, MN",83.68,2.11
Minnesota,"Todd County, MN",81.51,1.59
Minnesota,"Traverse County, MN",78.0,1.71
Minnesota,"Wabasha County, MN",82.25,1.52
Minnesota,"Wadena County, MN",77.87,1.14
Minnesota,"Waseca County, MN",81.1,1.53
Minnesota,"Washington County, MN",81.85,2.15
Minnesota,"Watonwan County, MN",81.77,1.45
Minnesota,"Wilkin County, MN",80.4,1.6
Minnesota,"Winona County, MN",80.91,1.45
Minnesota,"Wright County, MN",81.23,1.5
Minnesota,"Yellow Medicine County, MN",80.82,1.73
Mississippi,"Adams County, MS",73.14,1.78
Mississippi,"Alcorn County, MS",73.83,1.37
Mississippi,"Amite County, MS",77.9,2.09
Mississippi,"Attala County, MS",76.88,2.14
Mississippi,"Benton County, MS",73.0,1.99
Mississippi,"Bolivar County, MS",74.74,1.57
Mississippi,"Calhoun County, MS",75.98,1.5
Mississippi,"Carroll County, MS",76.35,1.34
Mississippi,"Chickasaw County, MS",76.22,1.53
Mississippi,"Choctaw County, MS",73.8,1.61
Mississippi,"Claiborne County, MS",74.6,2.0
Mississippi,"Clarke County, MS",73.08,1.52
Mississippi,"Clay County, MS",74.45,1.42
Mississippi,"Coahoma County, MS",74.41,1.76
Mississippi,"Copiah County, MS",74.0,1.91
Mississippi,"Covington County, MS",74.9,1.44
Mississippi,"DeSoto County, MS",76.73,1.87
Mississippi,"Forrest County, MS",73.94,2.01
Mississippi,"Franklin County, MS",74.7,1.54
Mississippi,"George County, MS",74.8,1.58
Mississippi,"Greene County, MS",73.05,1.08
Mississippi,"Grenada County, MS",73.28,1.92
Mississippi,Hancock County,,
Mississippi,"Hancock County, MS",76.27,1.67
Mississippi,Harrison County,,
Mississippi,"Harrison County, MS",74.15,1.81
Mississippi,"Hinds County, MS",75.13,2.04
Mississippi,"Holmes County, MS",73.62,1.68
Mississippi,"Humphreys County, MS",77.07,2.52
Mississippi,"Issaquena County, MS",72.2,1.42
Mississippi,"Itawamba County, MS",74.96,1.55
Mississippi,Jackson County,,
Mississippi,"Jackson County, MS",75.12,1.71
Mississippi,"Jasper County, MS",74.58,1.63
Mississippi,"Jefferson County, MS",76.15,2.53
Mississippi,"Jefferson Davis County, MS",74.47,1.89
Mississippi,"Jones County, MS",75.27,1.55
Mississippi,"Kemper County, MS",75.85,1.36
Mississippi,"Lafayette County, MS",77.88,2.36
Mississippi,"Lamar County, MS",76.31,1.48
Mississippi,"Lauderdale County, MS",74.43,1.82
Mississippi,"Lawrence County, MS",73.63,1.46
Mississippi,"Leake County, MS",73.94,1.49
Mississippi,"Lee County, MS",77.37,1.94
Mississippi,"Leflore County, MS",72.69,1.6
Mississippi,"Lincoln County, MS",73.27,1.37
Mississippi,"Lowndes County, MS",76.06,1.64
Mississippi,"Madison County, MS",78.79,2.11
Mississippi,"Marion County, MS",71.65,1.68
Mississippi,"Marshall County, MS",74.02,1.53
Mississippi,"Monroe County, MS",75.81,1.85
Mississippi,"Montgomery County, MS",73.03,1.76
Mississippi,"Neshoba County, MS",72.69,1.38
Mississippi,"Newton County, MS",73.56,1.4
Mississippi,"Noxubee County, MS",76.9,1.96
Mississippi,"Oktibbeha County, MS",77.56,1.95
Mississippi,"Panola County, MS",73.27,1.55
Mississippi,"Pearl River County, MS",74.5,1.49
Mississippi,"Perry County, MS",74.17,1.79
Mississippi,"Pike County, MS",73.05,1.45
Mississippi,"Pontotoc County, MS",77.78,1.84
Mississippi,"Prentiss County, MS",76.46,2.12
Mississippi,"Quitman County, MS",72.1,1.83
Mississippi,"Rankin County, MS",77.72,1.78
Mississippi,"Scott County, MS",74.12,1.85
Mississippi,"Sharkey County, MS",73.45,1.77
Mississippi,"Simpson County, MS",73.9,1.53
Mississippi,"Smith County, MS",79.2,1.62
Mississippi,"Stone County, MS",74.1,1.65
Mississippi,"Sunflower County, MS",73.6,1.92
Mississippi,"Tallahatchie County, MS",70.85,2.04
Mississippi,"Tate County, MS",75.5,1.46
Mississippi,"Tippah County, MS",73.55,1.57
Mississippi,"Tishomingo County, MS",73.43,1.91
Mississippi,"Tunica County, MS",72.75,1.6
Mississippi,"Union County, MS",76.02,2.02
Mississippi,"Walthall County, MS",73.1,1.49
Mississippi,"Warren County, MS",74.22,1.89
Mississippi,"Washington County, MS",72.27,1.93
Mississippi,"Wayne County, MS",74.62,1.96
Mississippi,"Webster County, MS",75.1,1.25
Mississippi,"Wilkinson County, MS",74.4,1.58
Mississippi,"Winston County, MS",75.5,2.08
Mississippi,"Yalobusha County, MS",73.27,1.63
Mississippi,"Yazoo County, MS",73.5,1.71
Missouri,"Adair County, MO",77.72,1.91
Missouri,"Andrew County, MO",79.68,1.67
Missouri,"Atchison County, MO",76.95,1.19
Missouri,"Audrain County, MO",77.13,1.38
Missouri,"Barry County, MO",76.77,1.58
Missouri,"Barton County, MO",77.6,1.34
Missouri,"Bates County, MO",78.9,1.82
Missouri,"Benton County, MO",75.62,1.5
Missouri,"Bollinger County, MO",73.9,0.95
Missouri,"Boone County, MO",79.48,1.78
Missouri,"Buchanan County, MO",75.32,1.7
Missouri,"Butler County, MO",72.56,1.55
Missouri,"Caldwell County, MO",75.6,1.36
Missouri,"Callaway County, MO",77.59,1.82
Missouri,"Camden County, MO",79.51,2.16
Missouri,"Cape Girardeau County, MO",77.51,1.56
Missouri,"Carroll County, MO",77.37,1.31
Missouri,"Carter County, MO",75.95,1.68
Missouri,"Cass County, MO",78.02,1.54
Missouri,"Cedar County, MO",74.9,1.57
Missouri,"Chariton County, MO",78.73,2.02
Missouri,"Christian County, MO",79.11,1.55
Missouri,"Clark County, MO",76.87,1.51
Missouri,"Clay County, MO",78.42,1.75
Missouri,"Clinton County, MO",76.75,1.23
Missouri,"Cole County, MO",77.6,1.53
Missouri,"Cooper County, MO",76.82,1.58
Missouri,"Crawford County, MO",75.16,1.68
Missouri,"Dade County, MO",77.25,1.19
Missouri,"Dallas County, MO",77.13,1.33
Missouri,"Daviess County, MO",76.0,0.86
Missouri,"DeKalb County, MO",79.15,1.42
Missouri,"Dent County, MO",75.4,2.21
Missouri,"Douglas County, MO",74.8,0.88
Missouri,"Dunklin County, MO",73.18,1.63
Missouri,"Franklin County, MO",77.09,1.48
Missouri,"Gasconade County, MO",76.78,1.49
Missouri,"Gentry County, MO",78.35,0.86
Missouri,"Greene County, MO",77.06,1.68
Missouri,"Grundy County, MO",78.18,2.19
Missouri,"Harrison County, MO",77.13,1.67
Missouri,"Henry County, MO",74.95,1.32
Missouri,"Hickory County, MO",82.2,2.3
Missouri,"Holt County, MO",76.8,1.67
Missouri,"Howard County, MO",78.5,1.3
Missouri,"Howell County, MO",75.64,1.65
Missouri,"Iron County, MO",75.4,1.92
Missouri,"Jackson County, MO",75.77,1.92
Missouri,"Jasper County, MO",75.7,1.4
Missouri,"Jefferson County, MO",76.47,1.52
Missouri,"Johnson County, MO",77.7,1.66
Missouri,"Knox County, MO",77.35,1.34
Missouri,"Laclede County, MO",75.72,1.53
Missouri,"Lafayette County, MO",77.06,1.38
Missouri,"Lawrence County, MO",76.56,1.27
Missouri,"Lewis County, MO",77.07,1.59
Missouri,"Lincoln County, MO",76.63,1.3
Missouri,"Linn County, MO",76.54,1.29
Missouri,"Livingston County, MO",77.88,1.79
Missouri,"Macon County, MO",77.32,1.57
Missouri,"Madison County, MO",74.15,1.35
Missouri,"Maries County, MO",79.2,1.9
Missouri,"Marion County, MO",76.78,1.62
Missouri,"McDonald County, MO",76.78,1.5
Missouri,"Mercer County, MO",76.35,1.25
Missouri,"Miller County, MO",76.5,1.61
Missouri,"Mississippi County, MO",75.65,1.86
Missouri,"Moniteau County, MO",77.85,1.52
Missouri,"Monroe County, MO",80.63,1.59
Missouri,"Montgomery County, MO",76.47,1.89
Missouri,"Morgan County, MO",75.36,1.69
Missouri,"New Madrid County, MO",76.96,1.77
Missouri,"Newton County, MO",76.33,1.45
Missouri,"Nodaway County, MO",77.46,1.45
Missouri,"Oregon County, MO",75.1,0.89
Missouri,"Osage County, MO",78.82,1.76
Missouri,"Ozark County, MO",81.15,2.05
Missouri,"Pemiscot County, MO",72.85,1.93
Missouri,"Perry County, MO",81.38,2.46
Missouri,"Pettis County, MO",77.81,1.7
Missouri,"Phelps County, MO",77.03,1.62
Missouri,"Pike County, MO",76.4,1.4
Missouri,"Platte County, MO",79.62,1.63
Missouri,"Polk County, MO",77.85,1.4
Missouri,"Pulaski County, MO",75.02,1.96
Missouri,"Putnam County, MO",83.3,2.61
Missouri,"Ralls County, MO",78.2,1.71
Missouri,"Randolph County, MO",75.57,1.38
Missouri,"Ray County, MO",77.22,1.57
Missouri,"Reynolds County, MO",78.2,1.82
Missouri,"Ripley County, MO",71.88,1.0
Missouri,"Saline County, MO",77.56,1.92
Missouri,"Schuyler County, MO",78.1,1.57
Missouri,"Scotland County, MO",73.55,1.21
Missouri,"Scott County, MO",77.2,1.84
Missouri,"Shannon County, MO",76.85,1.22
Missouri,"Shelby County, MO",75.97,1.64
Missouri,"St. Charles County, MO",79.93,1.95
Missouri,"St. Clair County, MO",77.9,1.86
Missouri,"St. Francois County, MO",74.1,1.43
Missouri,"St. Louis County, MO",78.62,1.69
Missouri,"St. Louis city, MO",73.39,2.12
Missouri,"Ste. Genevieve County, MO",77.38,1.45
Missouri,"Stoddard County, MO",75.35,1.36
Missouri,"Stone County, MO",77.65,1.71
Missouri,"Sullivan County, MO",77.23,1.92
Missouri,"Taney County, MO",77.03,1.43
Missouri,"Texas County, MO",76.47,1.13
Missouri,"Vernon County, MO",75.93,1.8
Missouri,"Warren County, MO",79.08,1.66
Missouri,"Washington County, MO",74.24,1.26
Missouri,"Wayne County, MO",75.1,1.4
Missouri,"Webster County, MO",76.9,1.57
Missouri,"Worth County, MO",77.0,1.78
Missouri,"Wright County, MO",75.18,1.51
Montana,"Beaverhead County, MT",79.8,1.38
Montana,"Big Horn County, MT",77.52,1.98
Montana,"Blaine County, MT",77.7,1.83
Montana,"Broadwater County, MT",72.3,2.06
Montana,"Carbon County, MT",79.5,1.71
Montana,"Carter County, MT",78.7,0.81
Montana,"Cascade County, MT",76.86,1.66
Montana,"Chouteau County, MT",81.6,1.81
Montana,"Custer County, MT",76.77,1.99
Montana,"Daniels County, MT",81.4,1.83
Montana,"Dawson County, MT",80.37,2.57
Montana,"Deer Lodge County, MT",76.53,1.76
Montana,"Fallon County, MT",79.1,1.45
Montana,"Fergus County, MT",79.55,1.39
Montana,"Flathead County, MT",79.89,1.89
Montana,"Gallatin County, MT",80.92,2.04
Montana,"Garfield County, MT",79.9,2.31
Montana,"Glacier County, MT",75.07,1.4
Montana,"Golden Valley County, MT",,
Montana,"Granite County, MT",87.0,2.61
Montana,"Hill County, MT",77.93,1.79
Montana,"Jefferson County, MT",79.8,2.24
Montana,"Judith Basin County, MT",82.7,2.83
Montana,"Lake County, MT",79.94,1.93
Montana,"Lewis and Clark County, MT",79.28,1.86
Montana,"Liberty County, MT",77.9,0.67
Montana,"Lincoln County, MT",78.82,1.98
Montana,"Madison County, MT",84.13,2.6
Montana,"McCone County, MT",81.8,2.04
Montana,"Meagher County, MT",75.8,1.74
Montana,"Mineral County, MT",77.85,1.7
Montana,"Missoula County, MT",79.14,1.74
Montana,"Musselshell County, MT",77.85,2.25
Montana,"Park County, MT",78.5,1.7
Montana,"Petroleum County, MT",,
Montana,"Phillips County, MT",78.6,1.02
Montana,"Pondera County, MT",78.7,1.12
Montana,"Powder River County, MT",77.9,0.72
Montana,"Powell County, MT",77.95,1.1
Montana,"Prairie County, MT",77.9,1.01
Montana,"Ravalli County, MT",80.17,1.95
Montana,"Richland County, MT",78.15,1.46
Montana,"Roosevelt County, MT",75.8,1.28
Montana,"Rosebud County, MT",79.53,2.38
Montana,"Sanders County, MT",79.57,1.55
Montana,"Sheridan County, MT",77.4,1.12
Montana,"Silver Bow County, MT",75.7,1.37
Montana,"Stillwater County, MT",79.77,1.71
Montana,"Sweet Grass County, MT",79.8,1.13
Montana,"Teton County, MT",83.8,2.36
Montana,"Toole County, MT",78.35,1.26
Montana,"Treasure County, MT",,
Montana,"Valley County, MT",76.8,1.28
Montana,"Wheatland County, MT",80.8,1.87
Montana,"Wibaux County, MT",77.9,0.94
Montana,"Yellowstone County, MT",78.13,1.76
Nebraska,"Adams County, NE",79.21,1.93
Nebraska,"Antelope County, NE",82.23,2.04
Nebraska,"Arthur County, NE",,
Nebraska,"Banner County, NE",,
Nebraska,"Blaine County, NE",,
Nebraska,"Boone County, NE",80.05,1.77
Nebraska,"Box Butte County, NE",78.2,1.9
Nebraska,"Boyd County, NE",79.2,1.34
Nebraska,"Brown County, NE",81.6,1.42
Nebraska,"Buffalo County, NE",80.82,1.84
Nebraska,"Burt County, NE",77.33,1.99
Nebraska,"Butler County, NE",79.5,1.34
Nebraska,"Cass County, NE",78.8,1.35
Nebraska,"Cedar County, NE",81.25,1.12
Nebraska,"Chase County, NE",78.4,1.29
Nebraska,"Cherry County, NE",78.5,1.38
Nebraska,"Cheyenne County, NE",80.6,1.73
Nebraska,"Clay County, NE",79.6,1.25
Nebraska,"Colfax County, NE",80.73,1.84
Nebraska,"Cuming County, NE",80.97,1.56
Nebraska,"Custer County, NE",79.68,1.69
Nebraska,"Dakota County, NE",78.3,1.21
Nebraska,"Dawes County, NE",82.2,1.48
Nebraska,"Dawson County, NE",79.64,2.1
Nebraska,"Deuel County, NE",82.8,1.96
Nebraska,"Dixon County, NE",80.55,1.4
Nebraska,"Dodge County, NE",78.42,1.48
Nebraska,"Douglas County, NE",77.83,2.01
Nebraska,"Dundy County, NE",79.3,1.55
Nebraska,"Fillmore County, NE",77.4,1.34
Nebraska,"Franklin County, NE",80.55,2.25
Nebraska,"Frontier County, NE",86.2,2.18
Nebraska,"Furnas County, NE",78.8,0.91
Nebraska,"Gage County, NE",77.56,1.55
Nebraska,"Garden County, NE",78.4,1.56
Nebraska,"Garfield County, NE",76.7,2.22
Nebraska,"Gosper County, NE",78.4,1.52
Nebraska,"Grant County, NE",,
Nebraska,"Greeley County, NE",79.9,1.67
Nebraska,"Hall County, NE",79.49,1.71
Nebraska,"Hamilton County, NE",80.37,1.94
Nebraska,"Harlan County, NE",81.1,1.11
Nebraska,"Hayes County, NE",77.9,0.76
Nebraska,"Hitchcock County, NE",78.8,1.37
Nebraska,"Holt County, NE",79.42,1.37
Nebraska,"Hooker County, NE",,
Nebraska,"Howard County, NE",83.95,2.38
Nebraska,"Jefferson County, NE",76.33,1.52
Nebraska,"Johnson County, NE",78.7,1.63
Nebraska,"Kearney County, NE",78.3,1.22
Nebraska,"Keith County, NE",77.07,2.07
Nebraska,"Keya Paha County, NE",,
Nebraska,"Kimball County, NE",77.3,1.12
Nebraska,"Knox County, NE",79.63,1.4
