,LifeExpectancy
3022,76.67142857142858
3023,73.25714285714285
3024,77.82280565566609
3025,81.0
3026,76.375
3027,74.0
3028,75.60555555555555
3029,80.5
3030,76.25
3031,76.00236678679931
3032,77.0625
3033,77.76
3034,75.32352941176471
3035,79.44420959245676
3036,76.7
3037,74.975
3038,72.85
3039,76.2
3040,77.60000000000001
3041,78.06666666666666
3042,76.61824452453287
3043,75.66363636363636
3044,76.03333333333333
3045,75.78
3046,77.45
3047,75.33461538461539
3048,72.75
3049,77.50270489919922
3050,77.37736678679931
3051,79.02000000000001
3052,80.46824452453286
3053,79.05105190524415
3054,80.28189342943945
3055,78.36666666666666
3056,80.7909090909091
3057,80.01818181818182
3058,80.825
3059,80.23333333333333
3060,79.68333333333334
3061,79.98050043365798
3062,78.86594671471973
3063,78.78189342943945
3064,78.19449241858398
3065,81.20118339339966
3066,78.91331350151903
3067,79.75
3068,79.99642007207959
3069,77.675
3070,79.46745559559977
3071,79.725
3072,78.7
3073,80.7
3074,79.67736678679931
3075,79.76
3076,80.34547335735986
3077,78.72857142857143
3078,77.69298154822184
3079,80.1237868588789
3080,79.03427211532734
3081,82.46000000000001
3082,79.51824452453288
3083,78.29094671471972
3084,79.36189342943945
3085,80.41111111111111
3086,79.0091487918765
3087,78.8
3088,79.90473357359862
3089,77.12715134813892
3090,79.13333333333334
3091,78.8917697406543
3092,78.60849530674247
3093,78.89868339339965
3094,80.93783864707339
3095,81.5
3096,80.67618339339965
3097,78.66
3098,80.88060010297083
3099,78.70157785786621
3100,78.07501638172396
3101,80.8
3102,78.00149481271535
3103,81.36189342943945
3104,80.19999999999999
3105,77.5
3106,79.3826788315634
3107,78.8488494183109
3108,79.59353336765695
3109,82.93491119119953
3110,80.825
3111,81.02857142857144
3112,79.02000000000001
3113,78.91492733825417
3114,77.22
3115,79.7506762247998
3116,80.47806518332985
3117,77.88333333333334
3118,79.31563816388531
3119,78.78872850216558
3120,79.38346672319967
3121,80.39189342943945
3122,81.13333333333334
3123,78.38841918491349
3124,78.64189342943945
3125,82.0
3126,87.1
3127,78.9
3128,81.2
3129,77.40473357359862
3130,83.9
3131,80.03513659946614
3132,80.55
3133,79.46163706373318
3134,77.9
3135,81.67999999999999
3136,78.95
3137,79.71666666666665
3138,81.95
3139,78.96070012013264
3140,81.95
3141,77.7
3142,80.60000000000001
3143,78.8
