State,County,LifeExpectancy,LifeExpectancyStandardError
California,Merced County,83.1,2.129
California,Merced County,79.8,1.3613
California,Modoc County,75.1,1.9065
California,Modoc County,84.8,3.3722
California,Modoc County,77.8,1.375
California,Modoc County,81.5,3.4074
California,Mono County,80.3,2.3655
California,Mono County,81.6,1.9729
California,Mono County,78.30946714719724,1.8558322362542448
California,Monterey County,79.1,2.3112
California,Monterey County,81.1,1.5107
California,Monterey County,80.9,2.299
California,Monterey County,80.6,1.2203
California,Monterey County,79.5,1.3744
California,Monterey County,82.3,2.3217
California,Monterey County,75.6,1.3994
California,Monterey County,82.9,3.4745
California,Monterey County,78.4,1.1002
California,Monterey County,78.3,2.5172
California,Monterey County,77.3,1.6087
California,Monterey County,77.3,2.5467
California,Monterey County,76.6,1.6248
California,Monterey County,81.6,3.1859
California,Monterey County,76.1,1.6166
California,Monterey County,73.3,1.8561
California,Monterey County,76.7,1.8321
California,Monterey County,81.7,1.4654
California,Monterey County,81.9,1.9252
California,Monterey County,78.1,1.5983
California,Monterey County,85.4,3.7315
California,Monterey County,75.0,2.7624
California,Monterey County,81.4,2.5457
California,Monterey County,81.5,2.498
California,Monterey County,86.3,3.1132
California,Monterey County,80.0,1.5179
California,Monterey County,80.6,1.9651
California,Monterey County,80.6,2.4416
California,Monterey County,81.7,2.1014
California,Monterey County,80.1,2.4102
California,Monterey County,79.9,2.7025
California,Monterey County,80.4,3.0102
California,Monterey County,80.1,2.3903
California,Monterey County,78.4,1.411
California,Monterey County,77.7,2.0088
California,Monterey County,79.1,1.1471
California,Monterey County,77.3,1.7437
California,Monterey County,78.30946714719724,1.8558322362542448
California,Monterey County,83.9,2.091
California,Monterey County,85.7,2.5858
California,Monterey County,81.9,2.3326
California,Monterey County,78.30946714719724,1.8558322362542448
California,Monterey County,82.4,1.6836
California,Monterey County,75.2,2.0183
California,Monterey County,86.2,3.9826
California,Monterey County,84.5,3.4109
California,Monterey County,79.5,2.9214
California,Monterey County,79.1,3.3485
California,Monterey County,81.0,2.6859
California,Monterey County,80.9,2.2625
California,Monterey County,79.1,1.5358
California,Monterey County,86.4,3.2922
California,Monterey County,82.7,2.0952
California,Monterey County,84.7,1.2974
California,Monterey County,82.2,0.9613
California,Monterey County,86.1,1.5152
California,Monterey County,81.8,1.2958
California,Monterey County,81.8,1.1044
California,Monterey County,85.7,1.4157
California,Monterey County,85.5,2.983
California,Monterey County,84.9,1.3918
California,Monterey County,78.30946714719724,1.8558322362542448
California,Monterey County,81.5,1.5281
California,Monterey County,83.8,2.1946
California,Monterey County,84.0,1.4534
California,Monterey County,81.7,1.96
California,Monterey County,78.30946714719724,1.8558322362542448
California,Monterey County,86.7,2.9888
California,Monterey County,82.1,1.1875
California,Monterey County,83.0,1.4977
California,Monterey County,78.30946714719724,1.8558322362542448
California,Monterey County,81.3,1.6549
California,Monterey County,85.0,2.8728
California,Monterey County,77.6,2.2923
California,Monterey County,82.1,1.8048
California,Monterey County,82.6,2.2455
California,Monterey County,78.7,1.9375
California,Monterey County,80.1,1.5553
California,Monterey County,78.3,1.4465
California,Monterey County,78.5,1.2839
California,Monterey County,76.4,2.5565
California,Monterey County,78.30946714719724,1.8558322362542448
California,Monterey County,82.2,3.4247
California,Monterey County,80.0,3.8099
California,Monterey County,82.0,1.9733
California,Monterey County,79.7,2.3707
California,Monterey County,78.0,1.7338
California,Monterey County,80.7,1.8494
California,Monterey County,79.2,1.3246
California,Monterey County,79.9,1.7096
California,Monterey County,80.9,1.4119
California,Monterey County,80.4,2.1398
California,Monterey County,78.30946714719724,1.8558322362542448
California,Monterey County,78.30946714719724,1.8558322362542448
California,Napa County,83.9,1.9328
California,Napa County,79.2,1.5696
California,Napa County,78.5,1.4709
California,Napa County,79.9,1.8358
California,Napa County,82.1,3.0866
California,Napa County,84.6,2.41
California,Napa County,77.3,1.5677
California,Napa County,78.30946714719724,1.8558322362542448
California,Napa County,74.5,1.6037
California,Napa County,81.5,3.9575
California,Napa County,81.8,1.936
California,Napa County,80.6,1.2821
California,Napa County,82.1,1.9266
California,Napa County,78.6,1.0978
California,Napa County,82.2,1.9194
California,Napa County,82.8,1.8329
California,Napa County,78.4,1.1907
California,Napa County,80.5,1.3534
California,Napa County,80.3,1.6223
California,Napa County,82.3,2.5308
California,Napa County,78.30946714719724,1.8558322362542448
California,Napa County,82.4,2.3186
California,Napa County,80.0,1.2226
California,Napa County,79.7,2.9466
California,Napa County,77.6,1.3995
California,Napa County,79.6,1.4124
California,Napa County,82.8,1.9276
California,Napa County,84.2,2.6312
California,Napa County,82.1,1.1827
California,Napa County,78.30946714719724,1.8558322362542448
California,Napa County,83.3,1.948
California,Napa County,84.3,2.367
California,Napa County,78.30946714719724,1.8558322362542448
California,Napa County,82.4,1.5682
California,Napa County,83.6,1.6145
California,Napa County,83.5,1.5268
California,Napa County,81.8,1.0817
California,Napa County,82.4,3.1141
California,Napa County,83.4,1.6021
California,Napa County,83.8,1.6322
California,Nevada County,83.0,1.4019
California,Nevada County,84.5,2.0119
California,Nevada County,77.9,3.4028
California,Nevada County,80.7,3.1922
California,Nevada County,77.4,1.4879
California,Nevada County,80.0,1.1863
California,Nevada County,81.0,0.9923
California,Nevada County,78.5,1.0792
California,Nevada County,75.3,1.1336
California,Nevada County,78.7,1.5812
California,Nevada County,77.1,1.3378
California,Nevada County,81.0,1.5433
California,Nevada County,80.2,1.2988
California,Nevada County,81.8,1.7934
California,Nevada County,81.3,1.3313
California,Nevada County,79.8,1.7362
California,Nevada County,82.3,3.2613
California,Nevada County,78.30946714719724,1.8558322362542448
California,Nevada County,82.3,3.9499
California,Nevada County,78.1,2.0728
California,Orange County,82.0,2.0435
California,Orange County,82.2,2.0929
California,Orange County,78.0,1.4448
California,Orange County,83.0,2.4612
California,Orange County,79.1,1.526
California,Orange County,83.8,2.0307
California,Orange County,81.4,1.8205
California,Orange County,81.5,2.3559
California,Orange County,79.4,1.0709
California,Orange County,81.9,1.5932
California,Orange County,80.2,1.2249
California,Orange County,78.8,1.4109
California,Orange County,82.7,1.6919
California,Orange County,81.2,1.3538
California,Orange County,81.2,2.2355
California,Orange County,83.2,1.4949
California,Orange County,80.6,1.5976
California,Orange County,85.6,3.0411
California,Orange County,83.4,1.0178
California,Orange County,84.5,1.4406
California,Orange County,81.9,1.1325
California,Orange County,85.3,2.0383
California,Orange County,84.2,1.8854
California,Orange County,83.5,1.4098
California,Orange County,83.7,1.8523
California,Orange County,78.7,2.1926
California,Orange County,77.2,1.9123
California,Orange County,77.6,1.1688
California,Orange County,81.1,2.9721
California,Orange County,83.7,3.0014
California,Orange County,76.2,1.7604
California,Orange County,78.7,1.9192
California,Orange County,80.9,1.776
California,Orange County,79.7,1.4807
California,Orange County,82.6,2.6936
California,Orange County,78.4,1.4271
California,Orange County,80.1,1.6808
California,Orange County,79.7,0.9309
California,Orange County,78.4,1.445
California,Orange County,80.0,2.0115
California,Orange County,78.30946714719724,1.8558322362542448
California,Orange County,81.0,2.9302
California,Orange County,77.1,1.657
California,Orange County,82.8,2.2789
California,Orange County,83.2,2.8464
California,Orange County,80.5,1.3165
California,Orange County,80.7,1.3376
California,Orange County,82.3,2.2096
California,Orange County,81.1,1.5504
California,Orange County,78.30946714719724,1.8558322362542448
California,Orange County,84.5,1.6245
California,Orange County,84.1,2.704
California,Orange County,82.7,2.1166
California,Orange County,82.9,2.1809
California,Orange County,76.2,1.3964
California,Orange County,80.7,2.696
California,Orange County,82.9,2.5725
California,Orange County,82.7,1.5367
California,Orange County,82.0,2.3379
California,Orange County,82.7,1.3162
California,Orange County,84.2,2.152
California,Orange County,81.3,1.3109
California,Orange County,78.30946714719724,1.8558322362542448
California,Orange County,85.7,2.0834
California,Orange County,83.4,1.6393
California,Orange County,83.0,1.3486
California,Orange County,81.2,1.4615
California,Orange County,86.5,2.4506
California,Orange County,81.0,2.641
California,Orange County,84.1,1.9266
California,Orange County,79.9,1.4781
California,Orange County,82.6,1.8182
California,Orange County,88.3,3.4724
California,Orange County,80.4,2.1817
California,Orange County,84.5,2.8803
California,Orange County,81.3,1.4221
California,Orange County,86.3,1.885
California,Orange County,86.0,2.3444
California,Orange County,81.3,2.0764
California,Orange County,86.5,2.5746
California,Orange County,83.7,1.9949
California,Orange County,81.2,1.6013
California,Orange County,82.0,1.3619
California,Orange County,89.1,2.6
California,Orange County,82.5,1.2445
California,Orange County,82.2,2.0537
California,Orange County,86.8,2.92
California,Orange County,80.0,1.3594
California,Orange County,81.9,1.4421
California,Orange County,88.9,3.8293
California,Orange County,81.5,1.439
California,Orange County,85.9,3.1531
California,Orange County,80.0,2.1667
California,Orange County,81.2,1.3731
California,Orange County,79.7,0.9793
California,Orange County,79.3,2.7069
California,Orange County,82.4,2.1291
California,Orange County,82.3,1.4279
California,Orange County,79.2,1.0975
California,Orange County,79.8,1.7546
California,Orange County,83.4,2.5601
California,Orange County,82.2,2.0517
California,Orange County,84.1,2.0522
California,Orange County,82.7,2.6382
California,Orange County,81.1,1.825
California,Orange County,83.3,3.0713
California,Orange County,87.5,3.9532
California,Orange County,79.5,1.7622
California,Orange County,82.1,1.869
California,Orange County,78.30946714719724,1.8558322362542448
California,Orange County,81.5,1.4885
California,Orange County,84.5,1.9975
California,Orange County,86.0,2.2242
California,Orange County,78.30946714719724,1.8558322362542448
California,Orange County,84.7,3.6315
California,Orange County,83.1,1.857
California,Orange County,82.2,2.1925
California,Orange County,82.6,3.2244
California,Orange County,84.4,2.9724
California,Orange County,82.2,1.6748
California,Orange County,81.6,2.0664
California,Orange County,82.2,1.9816
California,Orange County,81.3,1.3882
California,Orange County,80.8,3.8426
California,Orange County,82.3,1.0124
California,Orange County,79.8,1.7807
California,Orange County,80.9,2.2225
California,Orange County,79.8,2.6609
California,Orange County,81.5,2.1502
California,Orange County,84.6,1.8062
California,Orange County,78.30946714719724,1.8558322362542448
California,Orange County,81.4,1.5753
California,Orange County,78.30946714719724,1.8558322362542448
California,Orange County,78.30946714719724,1.8558322362542448
California,Orange County,78.30946714719724,1.8558322362542448
California,Orange County,86.7,3.0649
California,Orange County,83.3,1.2711
California,Orange County,82.4,1.6115
California,Orange County,78.4,1.3933
California,Orange County,80.3,2.7208
California,Orange County,82.7,1.9216
California,Orange County,82.1,1.3725
California,Orange County,83.9,2.5513
California,Orange County,82.4,1.2666
California,Orange County,82.4,1.55
California,Orange County,80.6,1.6824
California,Orange County,86.0,1.8049
California,Orange County,82.7,1.7055
California,Orange County,80.9,1.2033
California,Orange County,82.9,1.4268
California,Orange County,80.9,1.3264
California,Orange County,81.7,1.5774
California,Orange County,83.5,1.8496
California,Orange County,80.6,1.414
California,Orange County,85.2,2.9793
California,Orange County,82.5,1.7988
California,Orange County,80.8,1.4706
California,Orange County,80.0,1.1369
California,Orange County,81.4,1.831
California,Orange County,82.9,1.4685
California,Orange County,78.30946714719724,1.8558322362542448
California,Orange County,84.0,2.0653
California,Orange County,82.5,1.5981
California,Orange County,83.3,1.5464
California,Orange County,83.8,1.8182
California,Orange County,80.8,1.2041
California,Orange County,80.9,1.1183
California,Orange County,82.6,2.4025
California,Orange County,81.2,1.1392
California,Orange County,85.4,1.6605
California,Orange County,84.6,3.0124
California,Orange County,82.0,2.6046
California,Orange County,82.0,1.776
California,Orange County,87.2,3.1577
California,Orange County,87.6,2.8178
California,Orange County,89.2,3.4506
California,Orange County,78.30946714719724,1.8558322362542448
California,Orange County,81.7,1.4246
California,Orange County,83.0,1.6148
California,Orange County,79.6,0.9515
California,Orange County,79.1,1.2886
California,Orange County,81.1,1.8293
California,Orange County,81.5,0.7931
California,Orange County,78.30946714719724,1.8558322362542448
California,Orange County,78.30946714719724,1.8558322362542448
California,Orange County,81.4,1.7933
California,Orange County,88.1,3.9908
California,Orange County,81.1,1.7802
California,Orange County,82.3,2.0007
California,Orange County,87.0,3.9152
California,Orange County,79.4,2.438
California,Orange County,81.4,2.345
California,Orange County,82.2,3.0595
California,Orange County,81.3,1.9096
California,Orange County,84.0,1.5471
California,Orange County,85.4,2.0421
California,Orange County,83.3,1.8061
California,Orange County,85.8,2.7264
California,Orange County,85.8,1.8401
California,Orange County,87.1,2.5327
California,Orange County,81.5,1.6743
California,Orange County,82.6,1.5696
California,Orange County,78.30946714719724,1.8558322362542448
California,Orange County,78.4,1.3886
California,Orange County,81.5,1.3094
California,Orange County,82.4,3.6665
California,Orange County,81.5,1.5223
California,Orange County,81.5,1.3874
California,Orange County,82.4,1.7873
California,Orange County,87.0,2.6636
California,Orange County,81.5,1.3025
California,Orange County,81.5,1.4065
California,Orange County,83.7,2.6435
California,Orange County,83.1,1.7892
California,Orange County,82.3,1.4961
California,Orange County,80.5,1.7518
California,Orange County,83.9,2.2619
California,Orange County,85.3,1.4834
California,Orange County,78.30946714719724,1.8558322362542448
California,Orange County,84.9,1.9588
California,Orange County,83.6,1.8292
California,Orange County,83.0,1.432
California,Orange County,81.6,1.685
California,Orange County,85.8,1.5585
California,Orange County,78.30946714719724,1.8558322362542448
California,Orange County,78.9,1.1673
California,Orange County,87.2,3.5522
California,Orange County,81.9,0.7658
California,Orange County,85.0,2.9195
California,Orange County,84.4,1.7644
California,Orange County,80.3,1.3326
California,Orange County,81.5,3.162
California,Orange County,81.7,2.0508
California,Orange County,78.30946714719724,1.8558322362542448
California,Orange County,81.5,2.3608
California,Orange County,81.5,2.8617
California,Orange County,78.30946714719724,1.8558322362542448
California,Orange County,83.9,2.1889
California,Orange County,78.30946714719724,1.8558322362542448
California,Orange County,84.2,1.1761
California,Orange County,86.3,1.5976
California,Orange County,89.1,3.3597
California,Orange County,78.30946714719724,1.8558322362542448
California,Orange County,84.1,2.088
California,Orange County,78.30946714719724,1.8558322362542448
California,Orange County,77.9,1.0695
California,Orange County,78.30946714719724,1.8558322362542448
California,Orange County,82.6,1.6854
California,Orange County,81.9,0.9525
California,Orange County,83.8,1.9097
California,Orange County,78.30946714719724,1.8558322362542448
California,Orange County,81.9,0.7469
California,Orange County,84.3,1.2518
California,Orange County,83.5,1.5477
California,Orange County,81.1,1.5606
California,Orange County,87.2,2.7481
California,Orange County,81.9,1.0551
California,Orange County,81.4,2.4417
California,Orange County,82.3,0.9262
California,Orange County,79.7,1.69
California,Orange County,80.9,2.359
California,Orange County,81.7,1.7528
California,Orange County,80.4,2.0333
California,Orange County,80.8,1.383
California,Orange County,78.1,2.8957
California,Orange County,81.4,1.5307
California,Orange County,83.3,1.4233
California,Orange County,78.30946714719724,1.8558322362542448
California,Orange County,81.1,1.9064
California,Orange County,80.0,1.4144
California,Orange County,79.3,1.1093
California,Orange County,75.4,2.0186
California,Orange County,83.7,2.5609
California,Orange County,76.4,1.2348
California,Orange County,84.1,2.7876
California,Orange County,81.8,1.7786
California,Orange County,79.5,1.4913
California,Orange County,80.7,1.5376
California,Orange County,78.2,2.0209
California,Orange County,75.2,3.4327
California,Orange County,81.4,2.7819
California,Orange County,81.0,1.6399
California,Orange County,82.1,1.4308
California,Orange County,79.8,1.3431
California,Orange County,75.3,1.6134
California,Orange County,87.5,3.0613
California,Orange County,81.3,2.5986
California,Orange County,79.2,1.558
California,Orange County,83.2,2.4987
California,Orange County,78.6,1.4643
California,Orange County,79.1,3.34
California,Orange County,81.3,2.1106
California,Orange County,84.6,2.9017
California,Orange County,79.4,2.982
California,Orange County,85.0,2.6758
California,Orange County,79.4,1.3838
California,Orange County,79.4,1.2884
California,Orange County,82.6,2.0511
California,Orange County,79.4,0.9983
California,Orange County,80.8,2.1445
California,Orange County,79.6,1.9995
California,Orange County,78.30946714719724,1.8558322362542448
California,Orange County,77.5,1.8223
California,Orange County,80.9,3.2921
California,Orange County,80.2,2.0453
California,Orange County,79.1,2.9476
California,Orange County,77.3,1.9791
California,Orange County,83.1,2.9634
California,Orange County,79.3,2.0477
California,Orange County,86.5,3.8771
California,Orange County,78.8,1.7754
California,Orange County,78.7,1.4596
California,Orange County,80.6,1.7193
California,Orange County,76.2,1.7125
California,Orange County,83.9,2.4542
California,Orange County,78.30946714719724,1.8558322362542448
California,Orange County,76.2,1.1305
California,Orange County,84.6,2.7516
California,Orange County,79.6,2.6255
California,Orange County,86.0,3.6973
California,Orange County,78.30946714719724,1.8558322362542448
California,Orange County,78.30946714719724,1.8558322362542448
California,Orange County,82.3,1.9356
California,Orange County,82.7,3.0406
California,Orange County,81.9,1.8033
California,Orange County,82.7,1.8117
California,Orange County,83.0,2.353
California,Orange County,83.7,2.2265
California,Orange County,79.9,2.0449
California,Orange County,79.9,1.3934
California,Orange County,78.7,1.1173
California,Orange County,78.9,1.487
California,Orange County,83.2,1.7887
California,Orange County,78.5,1.3634
California,Orange County,81.8,1.4023
California,Orange County,81.8,1.8142
California,Orange County,78.9,1.4157
California,Orange County,79.4,1.495
California,Orange County,81.5,2.2823
California,Orange County,82.4,1.9927
California,Orange County,83.2,1.5646
California,Orange County,83.1,1.3241
California,Orange County,79.3,1.0038
California,Orange County,82.1,1.2826
California,Orange County,81.5,1.8801
California,Orange County,83.0,1.9439
California,Orange County,81.7,1.1944
California,Orange County,80.3,0.9438
California,Orange County,81.1,1.4517
California,Orange County,80.6,2.0025
California,Orange County,80.7,1.7924
California,Orange County,81.8,1.3133
California,Orange County,83.8,2.2149
California,Orange County,84.3,1.9247
California,Orange County,83.5,1.875
California,Orange County,80.1,1.2678
California,Orange County,82.3,1.4988
California,Orange County,82.1,1.5915
California,Orange County,82.2,2.828
California,Orange County,81.5,1.7155
California,Orange County,80.3,1.3455
California,Orange County,81.1,1.9433
California,Orange County,75.8,1.0106
California,Orange County,82.3,2.446
California,Orange County,89.3,2.9117
California,Orange County,81.1,1.7537
California,Orange County,79.0,0.8875
California,Orange County,81.7,1.9926
California,Orange County,76.4,1.4783
California,Orange County,82.0,1.3564
California,Orange County,80.0,1.734
California,Orange County,80.9,1.1221
California,Orange County,81.9,1.4045
California,Orange County,84.1,2.9976
California,Orange County,78.6,1.466
California,Orange County,80.3,1.7306
California,Orange County,83.5,2.809
California,Orange County,81.7,1.8798
California,Orange County,82.4,1.9449
California,Orange County,75.5,1.2578
California,Orange County,83.9,2.6396
California,Orange County,80.3,2.2938
California,Orange County,78.4,1.8427
California,Orange County,77.3,3.2876
California,Orange County,76.7,1.7498
California,Orange County,79.4,1.5188
California,Orange County,80.1,1.2929
California,Orange County,80.8,2.3882
California,Orange County,78.8,1.3312
California,Orange County,78.7,1.2608
California,Orange County,80.6,1.1676
California,Orange County,75.7,1.1519
California,Orange County,77.0,0.9591
California,Orange County,78.0,1.137
California,Orange County,80.4,1.9616
California,Orange County,79.5,1.9558
California,Orange County,85.2,3.1661
California,Orange County,79.8,3.7129
California,Orange County,78.1,0.9456
California,Orange County,82.2,2.2885
California,Orange County,84.6,2.2554
California,Orange County,78.7,1.1546
California,Orange County,79.7,1.5934
California,Orange County,81.8,2.3594
California,Orange County,77.6,2.4592
California,Orange County,77.3,1.7461
California,Orange County,75.2,1.8125
California,Orange County,78.7,1.1823
California,Orange County,84.7,3.9507
California,Orange County,84.1,3.577
California,Orange County,79.0,1.7838
California,Orange County,79.4,1.0776
California,Orange County,80.0,1.2708
California,Orange County,80.9,1.9892
California,Orange County,84.0,2.3709
California,Orange County,80.3,1.3587
California,Orange County,80.1,2.0647
California,Orange County,80.5,2.1096
California,Orange County,77.2,1.6781
California,Orange County,82.6,3.2464
California,Orange County,79.3,1.7531
California,Orange County,79.2,1.7682
California,Orange County,79.6,1.6046
California,Orange County,79.4,2.1116
California,Orange County,81.9,3.0159
California,Orange County,79.9,1.2146
California,Orange County,81.5,1.8403
California,Orange County,80.4,1.4255
California,Orange County,80.1,1.2006
California,Orange County,79.3,1.5313
California,Orange County,81.2,1.2849
California,Orange County,78.5,1.3546
California,Orange County,81.2,1.7739
California,Orange County,85.0,2.0284
California,Orange County,79.8,1.1859
California,Orange County,79.8,1.6095
California,Orange County,80.0,1.3684
California,Orange County,82.1,1.7198
California,Orange County,84.9,2.5835
California,Orange County,84.7,2.6248
California,Orange County,84.5,3.1504
California,Orange County,82.6,2.1175
California,Orange County,81.9,1.6948
California,Orange County,85.0,2.9367
California,Orange County,82.4,1.8669
California,Orange County,87.1,3.5262
California,Orange County,77.7,2.0463
California,Orange County,83.1,1.9483
California,Orange County,81.0,2.0568
California,Orange County,81.6,1.7903
California,Orange County,78.7,1.1817
California,Orange County,78.7,1.2867
California,Orange County,77.3,0.9878
California,Orange County,79.2,1.7177
California,Orange County,82.4,3.1612
California,Orange County,81.5,2.7358
California,Orange County,79.2,1.4266
California,Orange County,78.5,1.3766
California,Orange County,78.7,1.038
California,Orange County,84.7,2.303
California,Orange County,81.2,1.7088
California,Orange County,79.0,1.8901
California,Orange County,77.2,1.3572
California,Orange County,81.1,1.6635
California,Orange County,80.4,1.7954
California,Orange County,80.9,1.3996
California,Orange County,78.30946714719724,1.8558322362542448
California,Orange County,84.5,1.9422
California,Orange County,82.3,1.5408
California,Orange County,81.3,1.7542
California,Orange County,83.0,2.1171
California,Orange County,87.0,2.6175
California,Orange County,83.1,2.0096
California,Orange County,82.8,1.6338
California,Orange County,79.2,1.1432
California,Orange County,82.9,1.331
California,Orange County,82.5,1.2441
California,Orange County,84.0,3.8217
California,Orange County,78.30946714719724,1.8558322362542448
California,Orange County,79.9,1.1519
California,Orange County,81.2,1.6825
California,Orange County,82.3,1.4445
California,Orange County,81.0,1.3678
California,Orange County,80.5,2.2809
California,Orange County,81.1,1.57
California,Orange County,82.3,1.9008
California,Orange County,79.8,1.2495
California,Orange County,78.30946714719724,1.8558322362542448
California,Orange County,85.1,2.3798
California,Orange County,81.0,1.3942
California,Orange County,82.9,3.0052
California,Orange County,84.8,3.0629
California,Orange County,78.6,2.8484
California,Orange County,78.30946714719724,1.8558322362542448
California,Orange County,78.4,1.3737
California,Orange County,78.7,1.2643
California,Orange County,81.1,1.9632
California,Orange County,79.9,1.8024
California,Orange County,78.30946714719724,1.8558322362542448
California,Orange County,84.0,1.854
California,Orange County,78.7,2.0895
California,Orange County,82.3,1.4976
California,Orange County,79.3,1.5304
California,Orange County,81.3,1.7473
California,Orange County,79.8,1.6045
California,Orange County,81.7,2.3318
California,Orange County,82.7,2.2535
California,Orange County,81.0,1.3106
California,Orange County,80.0,1.2587
California,Orange County,78.5,2.4453
California,Orange County,83.9,1.9497
California,Orange County,78.30946714719724,1.8558322362542448
California,Orange County,83.3,1.2072
California,Orange County,79.8,2.1997
California,Orange County,83.2,2.689
California,Orange County,78.30946714719724,1.8558322362542448
California,Orange County,78.30946714719724,1.8558322362542448
California,Orange County,78.30946714719724,1.8558322362542448
California,Orange County,79.2,1.5916
California,Orange County,78.30946714719724,1.8558322362542448
California,Orange County,78.30946714719724,1.8558322362542448
California,Orange County,79.9,1.515
California,Orange County,81.7,1.7867
California,Orange County,83.5,2.9699
California,Orange County,86.6,1.9392
California,Orange County,82.1,2.2676
California,Orange County,80.2,2.3605
California,Orange County,82.1,1.5275
California,Orange County,80.6,1.528
California,Orange County,79.6,1.5531
California,Orange County,83.5,2.4855
California,Orange County,82.0,1.9992
California,Orange County,80.1,1.2618
California,Orange County,78.7,0.9847
California,Orange County,78.30946714719724,1.8558322362542448
California,Orange County,84.4,2.7377
California,Orange County,82.2,2.6928
California,Orange County,80.9,1.7434
California,Orange County,83.2,2.2899
California,Orange County,81.3,2.2837
California,Orange County,82.2,1.5831
California,Orange County,78.8,1.0838
California,Orange County,82.2,2.1828
California,Orange County,80.0,1.548
California,Orange County,80.2,1.4123
California,Orange County,86.6,1.9294
California,Orange County,82.5,1.098
California,Orange County,83.5,1.6531
California,Orange County,81.2,1.6485
California,Orange County,82.1,1.9427
California,Orange County,82.5,1.0012
California,Orange County,77.9,1.1933
California,Orange County,81.7,1.3332
California,Orange County,85.2,2.1152
California,Orange County,79.3,0.8479
California,Orange County,83.8,1.9343
California,Orange County,83.0,2.7906
California,Orange County,84.7,2.1411
California,Orange County,80.5,1.3283
California,Orange County,79.9,1.0821
California,Orange County,80.2,2.0273
California,Orange County,81.0,1.6007
California,Orange County,84.0,1.9838
California,Orange County,82.6,1.261
California,Orange County,83.6,2.0351
California,Orange County,78.30946714719724,1.8558322362542448
California,Orange County,82.2,1.8024
California,Orange County,80.1,1.6192
California,Orange County,78.6,1.343
California,Orange County,79.7,1.3527
California,Orange County,79.3,1.2806
California,Orange County,81.7,2.2362
California,Orange County,81.0,1.5168
California,Orange County,79.7,1.6044
California,Orange County,79.3,1.9582
California,Orange County,80.5,2.3204
California,Orange County,80.5,2.8629
California,Orange County,81.3,1.1336
California,Orange County,86.2,2.1119
California,Orange County,79.5,2.7953
California,Orange County,83.1,1.9421
California,Orange County,78.30946714719724,1.8558322362542448
California,Orange County,78.30946714719724,1.8558322362542448
California,Placer County,78.30946714719724,1.8558322362542448
California,Placer County,82.3,2.9482
California,Placer County,78.30946714719724,1.8558322362542448
California,Placer County,78.30946714719724,1.8558322362542448
California,Placer County,81.0,1.7237
California,Placer County,76.4,1.4155
California,Placer County,75.2,1.443
California,Placer County,81.7,1.8479
California,Placer County,79.8,1.2605
California,Placer County,80.9,1.2809
California,Placer County,84.0,1.7426
California,Placer County,80.1,1.3321
California,Placer County,82.0,1.2899
California,Placer County,82.8,1.563
California,Placer County,81.8,1.5375
California,Placer County,81.9,1.5405
California,Placer County,78.8,1.6474
California,Placer County,76.9,1.1022
California,Placer County,76.3,1.7214
California,Placer County,79.7,1.2417
California,Placer County,77.5,1.728
California,Placer County,82.4,3.8697
California,Placer County,78.7,1.244
California,Placer County,80.4,1.567
California,Placer County,75.8,2.5635
California,Placer County,77.6,1.2862
California,Placer County,80.3,1.772
California,Placer County,78.30946714719724,1.8558322362542448
California,Placer County,85.8,3.8945
California,Placer County,84.7,2.4651
California,Placer County,80.2,1.5509
California,Placer County,78.30946714719724,1.8558322362542448
California,Placer County,79.3,1.4643
California,Placer County,81.1,2.4249
California,Placer County,82.2,2.0019
California,Placer County,80.1,1.6374
California,Placer County,81.2,1.7758
California,Placer County,76.1,1.8507
California,Placer County,83.0,2.3152
California,Placer County,79.0,1.7699
California,Placer County,80.6,1.0564
California,Placer County,84.4,1.6458
California,Placer County,88.2,2.8322
California,Placer County,78.2,1.7947
California,Placer County,77.0,1.6881
California,Placer County,78.4,1.3196
California,Placer County,77.4,1.3171
California,Placer County,78.4,1.3899
California,Placer County,78.5,1.4025
California,Placer County,80.2,1.4676
California,Placer County,84.6,2.9808
California,Placer County,79.2,0.6783
California,Placer County,77.7,1.8048
California,Placer County,76.7,1.3859
California,Placer County,77.8,2.1357
California,Placer County,80.5,1.2241
California,Placer County,75.2,1.3027
California,Placer County,81.4,1.3915
California,Placer County,81.5,2.5095
California,Placer County,77.8,1.1765
California,Placer County,80.1,2.5029
California,Placer County,82.6,1.5556
California,Placer County,86.8,2.5724
California,Placer County,78.30946714719724,1.8558322362542448
California,Placer County,81.8,2.7123
California,Placer County,81.4,2.3509
California,Placer County,78.30946714719724,1.8558322362542448
California,Placer County,78.30946714719724,1.8558322362542448
California,Placer County,78.30946714719724,1.8558322362542448
California,Placer County,81.2,1.6323
California,Placer County,77.4,1.3369
California,Placer County,78.5,1.4449
California,Placer County,83.4,2.9024
California,Placer County,80.2,1.9624
California,Placer County,81.5,1.9575
California,Placer County,78.30946714719724,1.8558322362542448
California,Placer County,84.6,3.2162
California,Placer County,78.30946714719724,1.8558322362542448
California,Placer County,80.9,2.3604
California,Placer County,80.3,1.6892
California,Placer County,78.30946714719724,1.8558322362542448
California,Placer County,78.30946714719724,1.8558322362542448
California,Placer County,78.30946714719724,1.8558322362542448
California,Placer County,80.9,2.5753
California,Placer County,78.30946714719724,1.8558322362542448
California,Plumas County,78.0,1.0725
California,Plumas County,80.0,2.3915
California,Plumas County,81.0,1.8844
